siren,siret,nom,type,naf,libelle,commune,departement,telephone,source
382304186,38230418600010,EHPAD VERMEIL SOISSONS,medico-social,,,,02,03 23 53 87 00,finess
260207212,26020721200028,LF CCAS TERGNIER,medico-social,,,,02,03 23 57 25 57,finess
240200584,24020058400029,SSIAD CC CHARLY-SUR-MARNE,medico-social,,,,02,03 23 82 58 32,finess
323457275,32345727500010,HOPITAL PRIVE SAINT CLAUDE,soins,,,,02,03 23 64 50 02,finess
410094494,41009449400011,MARPA LA MAISONNEE,medico-social,,,,02,03 23 60 81 72,finess
398343574,39834357400016,LES BOUTONS D'OR,medico-social,,,,02,03 23 24 69 69,finess
438356222,43835622200036,LES GLORIETTES,medico-social,,,,02,03 23 93 29 29,finess
323649525,32364952500413,EHPAD ADEF LA VALLÉE-AU-BLÉ,medico-social,,,,02,03 23 98 59 00,finess
481326015,48132601500015,GIE CIMEDIC,soins,,,,02,03 23 38 58 21,finess
752475913,75247591300022,GRANDE PHARMACIE DE L HOPITAL,soins,,,,02,,finess
409162096,40916209600021,EA APIHT ORIGNY-EN-THIÉRACHE,medico-social,,,,02,03 23 98 30 40,finess
419215967,41921596700029,LA FONTAINE MÉDICIS,medico-social,,,,02,03 23 66 85 10,finess
490726957,49072695700122,SAMSAH ESPOIR02 LAON,medico-social,,,,02,03 23 25 95 27,finess
480080969,48008096900045,EHPAD COLISEE BRAINE,medico-social,,,,02,03 23 74 32 32,finess
519138077,51913807700010,GCS IMAGERIE SOISSONS IMPLANTATION,soins,,,,02,,finess
444562532,44456253200226,EHPAD BIEN VIEILLIR ROZOY-SUR-SERRE,medico-social,,,,02,03 23 90 00 00,finess
483902920,48390292000477,SESSAD UN JOUR BLEU AFG,medico-social,,,,02,03 23 80 24 25,finess
452325111,45232511100014,GIE GAMMA 02 SOISSONS,soins,,,,02,03 23 75 71 05,finess
313413155,31341315500240,CAARUD SOISSONS,medico-social,,,,02,03 23 55 31 95,finess
306446824,30644682400022,LBM SYNLAB NORD DE FRANCE SAINT-QUENTI,laboratoire,,,,02,03 23 65 55 55,finess
341954568,34195456800018,LBM BIOGROUP AISNE SOISSONS SAINT MART,laboratoire,,,,02,03 23 53 20 19,finess
314818600,31481860000129,LABORATOIRE SECONDAIRE SYNLAB BIOFRANC,laboratoire,,,,02,03 27 61 34 13,finess
407493741,40749374100018,LBM BIOMÉDIQUAL BEAUTOR,laboratoire,,,,02,03 23 56 34 68,finess
328497870,32849787000027,LBM UNILABS BIOCT CHÂTEAU-THIERRY,laboratoire,,,,02,03 23 69 54 90,finess
751871096,75187109600010,MSP ORIGNY-SAINTE-BENOITE,soins,,,,02,03 23 09 73 06,finess
408660595,40866059500336,SSIAD DOMUSVI DOMICILE,medico-social,,,,02,03 68 46 16 15,finess
815388699,81538869900010,MSP MÉDICALE URCEL,soins,,,,02,03 23 21 60 04,finess
513035469,51303546900016,MSP SAINT-MICHEL,soins,,,,02,03 23 99 00 33,finess
815080908,81508090800016,MSP JAULGONNE,soins,,,,02,03 23 70 21 49,finess
809022262,80902226200012,MSP LE NOUVION-EN-THIÉRACHE,soins,,,,02,03 23 90 11 00,finess
815286414,81528641400017,MSP CHAMPAGNE PICARDIE GUISE,soins,,,,02,03 23 05 75 80,finess
820632511,82063251100011,MSP BOHAIN-EN-VERMANDOIS,soins,,,,02,03 23 07 11 09,finess
818025330,81802533000031,A2ST SOISSONS,soins,,,,02,03 23 55 02 08,finess
478617301,47861730100054,MSP DE VILLENEUVE-ST-GERMAIN,soins,,,,02,03 23 53 36 06,finess
889554390,88955439000019,MSP DE ST-ERME-OUTRE ET RAMECOURT,soins,,,,02,03 23 22 60 60,finess
210202024,21020202400068,CSM MUNICIPAL DE COUCY,soins,,,,02,03 23 52 50 16,finess
900716374,90071637400013,MSP DE  FÈRE EN TARDENOIS,soins,,,,02,03 23 82 20 32,finess
890286941,89028694100012,MAISON DE SANTÉ PLURIDISCIPLINAIRE,soins,,,,02,03 23 98 50 08,finess
882802978,88280297800016,MSP DE VILLERS COTTERETS,soins,,,,02,03 23 96 29 00,finess
898274238,89827423800010,MSP DE CHÂTEAU THIERRY,soins,,,,02,03 23 83 33 44,finess
879709541,87970954100020,MSP DE VILLENEUVE SUR AISNE,soins,,,,02,03 23 79 93 93,finess
897496410,89749641000027,MSP DE SAINT-GOBAIN,soins,,,,02,,finess
809846934,80984693400010,SAAD AXEO SERVICES SAINT-QUENTIN,medico-social,,,,02,03 23 08 96 70,finess
340630060,34063006000010,ASSOCIATION A.R.I.M.S.,soins,,,,02,03 23 37 07 55,finess
443770987,44377098700016,MSP DE LA FERE,soins,,,,02,03 23 56 66 22,finess
904619186,90461918600011,MSP DE BEAUREVOIR,soins,,,,02,03 23 09 52 07,finess
514318641,51431864100024,IMAGERIE SCINTIGRAPHIQUE - SOISSONS,soins,,,,02,03 75 00 73 50,finess
949305544,94930554400015,MSP DE LA FERTE MILON,soins,,,,02,03 23 96 51 20,finess
912431756,91243175600010,CSP HORIZON MÉDICAL,soins,,,,02,,finess
130000680,13000068000020,MDPH DE L'AISNE,medico-social,,,,02,03 23 24 89 89,finess
978490852,97849085200016,MSP DE CORBENY,soins,,,,02,,finess
982666315,98266631500014,MSP ANIZY PINON,soins,,,,02,,finess
843735150,84373515000016,GIE IMAGERIE MÉDICALE CHÂTEAU-THIERRY,soins,,,,02,,finess
775660087,77566008705681,LAM 02 ANPAA 80,medico-social,,,,02,04 70 09 91 05,finess
924909245,92490924500012,MSP SAINTE-CLOTILDE,soins,,,02600,02,,finess
178001319,17800131900114,UEHC DE SAINT-QUENTIN,medico-social,,,,02,03 23 04 30 40,finess
933834947,93383494700014,CENTRE DE SANTÉ MÉDICAL HIRSON,soins,,,,02,03 23 58 58 49,finess
935009001,93500900100014,ASSO MEDICO-DENTAIRE DE SAINT-QUENTIN,soins,,,,02,,finess
915336416,91533641600010,SOS MEDECINS ST QUENTIN,soins,,,,02,,finess
260300173,26030017300168,CH DE NERIS LES BAINS,soins,,,,03,04 70 08 53 00,finess
260303839,26030383900013,CH DE MOULINS,soins,,,,03,04 70 35 77 77,finess
260300264,26030026400017,CH JACQUES LACARIN VICHY,soins,,,,03,04 70 97 33 33,finess
260300017,26030001700068,CH DE BOURBON L'ARCHAMBAULT,soins,,,,03,04 70 67 32 00,finess
260304936,26030493600016,CHS D'AINAY LE CHATEAU,soins,,,,03,04 70 02 26 26,finess
407521798,40752179800071,RESIDENCE SOCIALE FJT.COM,medico-social,,,,03,04 70 64 63 50,finess
775633308,77563330801684,EHPAD VILLA PAISIBLE,medico-social,,,,03,04 70 32 87 85,finess
852647676,85264767600232,FOYER DE VIE LE BOIS DU ROI MONZIERE,medico-social,,,,03,04 70 97 48 94,finess
408828002,40882800200035,FOYER D'HEBERGEMENT ST HILAIRE,medico-social,,,,03,04 70 67 34 40,finess
779008408,77900840800014,CENTRE DE RADIOTHERAPIE JOSEPH BELOT,soins,,,,03,04 70 08 35 00,finess
260305016,26030501600016,CH DPT COEUR DU BOURBONNAIS TRONGET,soins,,,,03,04 70 47 60 60,finess
775634306,77563430600333,SERV. MED. SOC. DEPART. D'ACCUEIL FAM.,medico-social,,,,03,04 70 48 10 50,finess
829787746,82978774600025,FOYER OCCUPATIONNEL DE RUZIERE,medico-social,,,,03,04 70 67 00 23,finess
402226716,40222671600049,SESSAD LES BOSQUETS,medico-social,,,,03,04 70 08 14 19,finess
842512865,84251286500150,EAM L'EGLANTINE,medico-social,,,,03,04 70 02 02 08,finess
316621887,31662188700108,ESAT LOIRE ET BESBRE,medico-social,,,,03,04 70 44 90 61,finess
305377046,30537704600159,AURA SANTE MONTLUCON,soins,,,,03,04 70 02 78 10,finess
534824875,53482487500023,EHPAD LE JARDIN DES SOURCES,medico-social,,,,03,04 70 64 40 08,finess
779004845,77900484500169,SAMSAH DE VICHY,medico-social,,,,03,04 70 97 20 75,finess
260303789,26030378900069,AERPH,medico-social,,,,03,04 70 06 46 01,finess
260303821,26030382100029,FOYER DEPARTEMENTAL DE L'ENFANCE,medico-social,,,,03,04 70 46 23 14,finess
260302286,26030228600026,RESIDENCE AUTONOMIE LE BEAU CHENE,medico-social,,,,03,,finess
779033125,77903312500120,MECS SAMPAN,medico-social,,,,03,04 70 05 72 34,finess
775624075,77562407501110,SESSAD-SAI DE MOULINS,medico-social,,,,03,04 70 47 54 75,finess
410958789,41095878900019,ATELIER PROTEGE EURL VISA,medico-social,,,,03,04 70 58 03 54,finess
871200317,87120031700166,LBM INOVIE GEN BIO GANNAT,laboratoire,,,,03,04 70 90 23 22,finess
130028061,13002806100096,SSU - MONTLUCON,soins,,,,03,04 70 02 20 12,finess
398782441,39878244100040,LBM MAYMAT MOULINS   FOUR,laboratoire,,,,03,04 70 44 23 43,finess
338434863,33843486300019,LBM SYNLAB AUVERGNE CUSSET,laboratoire,,,,03,04 70 30 14 50,finess
501464838,50146483800066,CHRS PÔLE ALLIER,medico-social,,,,03,04 70 31 44 88,finess
412190605,41219060500011,CENTRE D'IMAGERIE MEDICALE,soins,,,,03,04 70 08 32 00,finess
492916150,49291615000062,SYNLAB BOURGOGNE - DOMPIERRE,laboratoire,,,,03,04 70 34 63 95,finess
130011505,13001150500018,GCS BLANCHISSERIE NIEVRE-ALLIER SIEGE,soins,,,,03,,finess
483606745,48360674500014,SSIAD AMALLIS,medico-social,,,,03,04 70 35 36 08,finess
537970352,53797035200010,MAISON MED ET PARAMED DE MONTMARAULT,soins,,,,03,,finess
812161420,81216142000011,MAISON DE SANTE DE CHEVAGNES,soins,,,,03,,finess
190308585,19030858500016,POLE MEDICAL SPORTIF CREPS,soins,,,,03,04 70 59 85 60,finess
800602708,80060270800011,MAISON DE SANTE PAYS DE LAPALISSE,soins,,,,03,04 70 99 65 65,finess
808529267,80852926700011,MAISON DE SANTE DE BELLENAVES,soins,,,,03,04 70 90 61 02,finess
812432797,81243279700023,MAISON DE SANTE DE SAINT-POURCAIN,soins,,,,03,04 70 45 38 38,finess
479947137,47994713700010,EML IRM - SITE CH DE MOULINS YZEURE,soins,,,,03,,finess
823519160,82351916000019,GCS DE MOYENS IMAGERIE SAINT-ODILON,soins,,,,03,,finess
480826080,48082608000016,MAISON DE SANTE DE GANNAT,soins,,,,03,04 70 50 00 24,finess
822798872,82279887200013,MAISON DE SANTE CLAUDE GALIEN,soins,,,,03,04 70 43 89 83,finess
399887066,39988706600013,MAISON DE SANTE NORD AVERMOIS,soins,,,,03,04 70 46 29 38,finess
779029438,77902943800024,FJT HABITAT JEUNES LA BATELLERIE,medico-social,,,,03,04 70 03 34 44,finess
130023823,13002382300011,GCS BOURBONNAIS OUEST ALLIER -ET SIEGE,soins,,,,03,04 70 02 30 07,finess
839060266,83906026600013,MAISON DE SANTE DOMPIERRE SUR BESBRE,soins,,,,03,04 70 34 54 72,finess
944425875,94442587500019,MAISON DE SANTE DU BOCAGE,soins,,,,03,04 15 90 00 20,finess
326922879,32692287900258,CPH DE L'ALLIER,medico-social,,,,03,07 71 32 94 49,finess
893612234,89361223400011,MAISON DE SANTE D'ABREST,soins,,,,03,,finess
537927931,53792793100015,CTRE ONCO ST JEAN SITE MOULINS,soins,,,,03,02 48 24 43 08,finess
948389903,94838990300014,MAISON DE SANTE DE VARENNES-SUR-ALLIER,soins,,,,03,04 70 49 70 53,finess
907757132,90775713200010,MAISON DE SANTE D'HURIEL,soins,,,,03,04 70 03 04 55,finess
882063399,88206339900019,MAISON DE SANTE DE DESERTINES DESV,soins,,,,03,04 70 03 89 99,finess
908770092,90877009200017,GCS RADIOTHERAPIE DE MOULINS -ET SIEGE,soins,,,,03,04 70 35 76 29,finess
911626323,91162632300016,CENTRE DE SANTE DE BIEN ASSIS,soins,,,,03,04 70 28 97 70,finess
911264042,91126404200019,MAISON DE SANTE EQUIPES DES BOITINS,soins,,,,03,04 70 42 83 96,finess
914201918,91420191800010,MAISON DE SANTE DE LURCY-LEVIS,soins,,,,03,04 70 67 89 21,finess
337929988,33792998800026,HÉBERGEMENT D'URGENCE DIFFUS,medico-social,,,,03,07 77 07 89 19,finess
951407899,95140789900016,MAISON DE SANTE DE BROUT-VERNET,soins,,,,03,04 70 32 19 81,finess
920339165,92033916500010,MAISON DE SANTE DE SAINT YORRE,soins,,,,03,,finess
130000631,13000063100015,MDPH DE L'ALLIER,medico-social,,,,03,04 70 34 40 03,finess
923506281,92350628100024,CENTRE DE SANTE OPHTALMOLOGIQUE,soins,,,,03,04 86 11 03 03,finess
927770545,92777054500014,MAISON DE SANTE D'EBREUIL,soins,,,,03,04 70 90 74 50,finess
304865132,30486513200027,FJT VICTORIA RESIDENCDE LARDY,medico-social,,,,03,04 70 96 55 50,finess
477901714,47790171400121,CENTRE DE SANTE MGEN DE MOULINS,soins,,,,03,04 93 82 63 12,finess
935750778,93575077800018,THERMES DE BOURBON L'ARCHAMBAULT,soins,,,,03,04 70 67 07 88,finess
938817319,93881731900016,THERMES DE NERIS-LES-BAINS,soins,,,,03,04 43 56 00 49,finess
542105291,54210529100265,GRAND ETABLISSEMENT THERMAL,soins,,,,03,04 70 98 95 37,finess
309333045,30933304500024,DITEP DE NERIS LES BAINS,medico-social,,,,03,04 70 08 70 80,finess
260300207,26030020700016,EHPAD PUBLIC DE CUSSET,medico-social,,,,03,04 70 30 38 38,finess
260300223,26030022300013,EHPAD FRANCOIS MITTERRAND,medico-social,,,,03,04 70 90 62 00,finess
975520867,97552086700022,POLYCLINIQUE LA PERGOLA,soins,,,,03,04 70 30 13 07,finess
260300025,26030002500012,EHPAD PUBLIC DE CHANTELLE,medico-social,,,,03,04 70 90 63 20,finess
260300256,26030025600013,EHPAD DE GAYETTE,medico-social,,,,03,04 70 47 75 00,finess
835086240,83508624000016,CENTRE DE REEDUCATION PROFESSIONNELLE,soins,,,,03,04 70 06 80 55,finess
260300074,26030007400036,EHPAD LA CHARMILLE,medico-social,,,,03,04 70 47 17 58,finess
775548563,77554856300078,MECS SAINT EXUPERY - SAGESS,medico-social,,,,03,04 70 44 03 89,finess
260300140,26030014000019,EHPAD D'EBREUIL,medico-social,,,,03,04 70 90 71 54,finess
779067644,77906764400012,IME DE NEUVILLE,medico-social,,,,03,04 70 07 41 38,finess
260304860,26030486000018,IME EMILE GUILLAUMIN,medico-social,,,,03,04 70 44 41 86,finess
260300231,26030023100016,EHPAD FRANCOIS GREZE - LAPALISSE,medico-social,,,,03,04 70 99 70 00,finess
779037506,77903750600010,RESIDENCE SOCIALE FJT LE TREMPLIN,medico-social,,,,03,04 70 35 42 00,finess
260300199,26030019900023,EHPAD PIERRE MASSEBOEUF,medico-social,,,,03,04 70 58 81 00,finess
260300124,26030012400013,EHPAD LA VIGNE AU BOIS,medico-social,,,,03,04 70 67 50 29,finess
260300132,26030013200016,EHPAD DE COSNE D'ALLIER,medico-social,,,,03,04 70 02 63 63,finess
260300215,26030021500019,EHPAD LES CORDELIERS,medico-social,,,,03,04 70 99 77 00,finess
260300157,26030015700013,EHPAD D'HERISSON,medico-social,,,,03,04 70 06 80 02,finess
260300181,26030018100013,EHPAD RESIDENCE EMERAUDE,medico-social,,,,03,04 70 07 60 86,finess
260300249,26030024900018,EHPAD ROGER BESSON,medico-social,,,,03,04 70 99 80 35,finess
917250151,91725015100029,HOPITAL PRIVE SAINT-FRANCOIS,soins,,,,03,08 26 39 99 29,finess
384432407,38443240700011,CENTRE DE SOINS INFIRMIERS,soins,,,,03,04 70 98 03 65,finess
418737391,41873739100015,SCE AIDE MENAG DON PERS AGEES,medico-social,,,,03,04 70 99 52 77,finess
779039577,77903957700019,EHPAD SAINT FRANCOIS,medico-social,,,,03,04 70 34 11 11,finess
529451759,52945175900052,CENTRE DE SANTE DENTAIRE MUTUALISTE,soins,,,,03,04 70 46 83 19,finess
318844321,31884432100014,EHPAD RESIDENCE LES CEDRES,medico-social,,,,03,04 70 06 56 22,finess
779002765,77900276500013,EHPAD MAISON SAINT LOUIS,medico-social,,,,03,04 70 64 30 54,finess
453012056,45301205600017,EHPAD LE LYS,medico-social,,,,03,04 70 30 59 00,finess
425111663,42511166300026,EHPAD L'ERMITAGE,medico-social,,,,03,04 70 48 23 00,finess
260300488,26030048800020,LE HAMEAU DE L'AMITIE,medico-social,,,,03,04 70 58 33 55,finess
260302773,26030277300023,RESIDENCE AUTONOMIE DOCKS DE BLOIS,medico-social,,,,03,,finess
328169990,32816999000020,RESIDENCE DU PARC,medico-social,,,,03,04 70 59 30 01,finess
250303237,25030323700029,RESIDENCE AUTONOMIE LES COUPANCES,medico-social,,,,03,04 70 64 06 25,finess
387515000,38751500000017,SSIAD MADPA,medico-social,,,,03,04 70 97 89 51,finess
430047621,43004762100015,EHPAD LA MAISON DES AURES ST-GERMAIN,medico-social,,,,03,04 70 58 06 19,finess
220300016,22030001600056,CENTRE DE SANTE SEXUELLE,soins,,,,03,04 70 35 76 43,finess
498080118,49808011800017,ESPACE MOSAIQUE,medico-social,,,,03,04 70 51 81 12,finess
439517889,43951788900127,EHPAD LA SOURCE SOUVIGNY,medico-social,,,,03,04 70 43 64 55,finess
260300629,26030062900011,SCE AIDE MENAG DOM PERS AGEES,medico-social,,,,03,04 70 67 35 36,finess
324916014,32491601400024,SAA ASSOCIATION C2M,medico-social,,,,03,04 70 46 55 86,finess
319558128,31955812800017,ASSO D'AIDE A DOMICILE NORD ALLIER,medico-social,,,,03,04 70 66 33 84,finess
260302617,26030261700022,CCAS SERVICE D'AIDE A DOMICILE,medico-social,,,,03,04 70 99 78 50,finess
430047936,43004793600017,SERVICE D'AIDE A DOMICILE,medico-social,,,,03,04 70 59 65 59,finess
775664410,77566441000286,EAM LA PYRAMIDE,medico-social,,,,03,04 70 46 94 70,finess
325961621,32596162100019,SAAD ASSO AIDE A DOMI ST PIERRE LAVAL,medico-social,,,,03,04 70 55 01 36,finess
317409928,31740992800049,CENTRE D'EXAMENS DE SANTE-ISBA-,soins,,,,03,04 70 48 44 37,finess
331308486,33130848600017,EHPAD LA CHESNAYE,medico-social,,,,03,04 70 06 14 06,finess
904844321,90484432100029,POLYCLINIQUE SAINT-ODILON,soins,,,,03,04 70 44 32 42,finess
260303474,26030347400027,EHPAD LA GLORIETTE,medico-social,,,,03,04 70 20 80 87,finess
775548324,77554832400075,ENTREPRISE ADAPTEE APM,medico-social,,,,03,04 70 03 47 59,finess
333424927,33342492700031,EHPAD LE VERT GALANT,medico-social,,,,03,04 70 32 61 74,finess
383344496,38334449600021,MARPA LA MOTTE TRONCAY,medico-social,,,,03,04 70 43 12 00,finess
260301874,26030187400020,MARPA RESIDENCE DU PARC,medico-social,,,,03,04 70 51 60 01,finess
450808118,45080811800027,EHPAD L'HERMITAGE,medico-social,,,,03,04 70 32 09 22,finess
260303813,26030381300018,MAS LE BELVEDERE,medico-social,,,,03,04 70 35 17 80,finess
518993266,51899326600023,RESIDENCE SAINT PRIVAT,medico-social,,,,03,04 70 42 49 49,finess
491653887,49165388700043,INSTITUT D'EDUCATION MOTRICE THESEE,medico-social,,,,03,04 70 45 81 40,finess
434051694,43405169400017,EHPAD LES GRANDS PRES,medico-social,,,,03,04 70 02 53 36,finess
260400023,26040002300040,EPS PIERRE GROUES DE BARCELONNETTE,soins,,,,04,04 92 80 80 20,finess
260400155,26040015500040,EPS DUCELIA DE CASTELLANE,soins,,,,04,04 92 83 98 00,finess
260400163,26040016300101,CHI MANOSQUE SITE FORCALQUIER,soins,,,,04,04 92 70 29 00,finess
260400114,26040011400013,EPS LUMIERE DE RIEZ,soins,,,,04,04 92 70 10 16,finess
260400122,26040012200057,EPS VALLEE DE LA BLANCHE SEYNE ALPES,soins,,,,04,04 92 30 94 93,finess
260503479,26050347900057,CHI DES ALPES DU SUD SITE DE SISTERON,soins,,,,04,04 92 33 70 00,finess
260403589,26040358900013,CENTRE HOSPITALIER DE DIGNE LES BAINS,soins,,,,04,04 92 30 12 88,finess
314271677,31427167700069,EEAP TONY LAINE,medico-social,,,,04,04 92 64 53 00,finess
308973965,30897396500053,SSIAD SAINT ANDRE LES ALPES,medico-social,,,,04,04 92 89 13 41,finess
329788228,32978822800024,LBM CERBALLIANCE ALPES DURANCE SITE DI,laboratoire,,,,04,04 92 31 31 69,finess
332318724,33231872400017,LBM SYNLAB PROVENCE SITE RAOUL ARNAUD,laboratoire,,,,04,04 92 87 54 36,finess
442682266,44268226600022,EHPAD L'ETOILE DE HAUTE PROVENCE,medico-social,,,,04,04 92 71 75 75,finess
260403555,26040355500030,FOYER ACCUEIL MEDICALISE,medico-social,,,,04,04 92 70 73 00,finess
007050040,00705004000018,CENTRE DES CARMES USLD,soins,,,,04,04 92 30 34 00,finess
320626542,32062654200015,FOYER LOGEMENT LA SOUSTA,medico-social,,,,04,04 92 81 15 05,finess
443357702,44335770200119,CTRE NEPHRO B.BRAUN AVITUM SISTERON,soins,,,,04,04 92 61 23 79,finess
775558968,77555896800753,ESAT ATELIERS DU FOURNAS,medico-social,,,,04,04 92 70 48 48,finess
377957931,37795793100035,CHRS PORTE ACCUEIL,soins,,,,04,04 65 10 01 38,finess
775733298,77573329800183,RESIDENCE L'HACIENDA,medico-social,,,,04,04 92 81 33 32,finess
775666803,77566680300223,SOS VILLAGE D ENFANTS,medico-social,,,,04,04 92 36 03 86,finess
260400148,26040014800045,SSIAD LE VALENSOLEILLÉ,medico-social,,,,04,04 92 74 13 50,finess
260403803,26040380300018,GCS DE LA VALLEE DU VAR ET SIEGE,soins,,,,04,04 93 05 38 38,finess
439975640,43997564001143,EHPAD L'OUSTAOU DE LURE,medico-social,,,,04,04 92 61 62 10,finess
260401286,26040128600018,MARPA LA POMME D'OR,medico-social,,,,04,04 92 68 36 13,finess
410516157,41051615700881,ACCUEIL DE JOUR ISATIS,medico-social,,,,04,04 92 87 05 07,finess
519927826,51992782600023,EHPAD LES JARDINS DU CIGALOUN,medico-social,,,,04,04 92 70 90 00,finess
533017521,53301752100022,LA MAISON DES ACACIAS,medico-social,,,,04,04 92 35 09 06,finess
393120969,39312096900059,LA MAISON DES OLIVIERS,medico-social,,,,04,04 92 74 38 13,finess
384524021,38452402100035,LBM CERBALLIANCE ALPES DURANCE SITE MA,laboratoire,,,,04,04 92 72 44 83,finess
789025152,78902515200016,MSP CASTELLANE,soins,,,,04,04 92 83 77 40,finess
794780957,79478095700013,MSP DE SAINTE TULLE,soins,,,,04,,finess
394473227,39447322700103,LBM SYNLAB PROVENCE SITE MANOSQUE,laboratoire,,,,04,04 91 18 62 40,finess
334353471,33435347100777,UAMR SAVS,medico-social,,,,04,04 92 77 90 10,finess
453724171,45372417100021,MAISON MADAME CEZANNE,medico-social,,,,04,04 92 30 40 00,finess
849726971,84972697100013,MSP DE SISTERON,soins,,,,04,04 86 89 40 40,finess
782389787,78238978700196,SACAT,medico-social,,,,04,07 60 13 50 39,finess
388147944,38814794400010,SCANNER GIE MANOSCAN SITE CH MANOSQUE,soins,,,,04,04 92 70 30 20,finess
438873895,43887389500025,IRM GIE IRM 04 SITE CH MANOSQUE,soins,,,,04,04 92 70 30 20,finess
818504862,81850486200017,SCANNER GIE DIGNE IM SITE CH DIGNE,soins,,,,04,04 92 30 14 03,finess
905215745,90521574500019,MSP DE BARCELONNETTE VALLE DE L'UBAYE,soins,,,,04,06 67 53 40 80,finess
838018562,83801856200010,MSP DE VOLONNE,soins,,,,04,,finess
840104152,84010415200011,MSP DU PAYS DE FORCALQUIER,soins,,,,04,,finess
853475382,85347538200018,MSP DE GREOUX LES BAINS,soins,,,,04,06 21 80 27 74,finess
912153442,91215344200013,MSP DE RIEZ,soins,,,,04,,finess
853756435,85375643500014,CPTS DU VERDON,soins,,,,04,,finess
414003236,41400323600232,SAVS URAPEDA,medico-social,,,,04,06 16 03 12 58,finess
